3.241604919433593750e+02,2.556111145019531250e+01
1.813622283935546875e+02,6.440741729736328125e+01
1.860263214111328125e+02,6.947740173339843750e+01
3.033020019531250000e+02,7.246981811523437500e+01
3.146011047363281250e+02,9.031654357910156250e+01
2.108635406494140625e+02,9.861704254150390625e+01
3.409409790039062500e+02,1.025147247314453125e+02
1.565010070800781250e+02,1.181143798828125000e+02
3.412980957031250000e+02,1.280204010009765625e+02
2.313809967041015625e+02,1.501693572998046875e+02
2.646900939941406250e+02,1.504462738037109375e+02
1.522726287841796875e+02,1.519549560546875000e+02
2.176498565673828125e+02,1.524330291748046875e+02
3.483877258300781250e+02,1.616829681396484375e+02
2.014640197753906250e+02,1.627786560058593750e+02
1.806459197998046875e+02,1.632991333007812500e+02
1.806459197998046875e+02,1.632991333007812500e+02
1.779056243896484375e+02,1.664996643066406250e+02
1.779056243896484375e+02,1.664996643066406250e+02
1.722359771728515625e+02,1.670371704101562500e+02
2.428852081298828125e+02,1.669018249511718750e+02
2.428852081298828125e+02,1.669018249511718750e+02
1.615218811035156250e+02,1.673087158203125000e+02
2.812675781250000000e+02,1.684878845214843750e+02
2.643528137207031250e+02,1.794785919189453125e+02
2.241740875244140625e+02,1.815553283691406250e+02
2.241740875244140625e+02,1.815553283691406250e+02
2.440989074707031250e+02,1.816177978515625000e+02
1.749911956787109375e+02,1.828336486816406250e+02
1.749911956787109375e+02,1.828336486816406250e+02
2.418410949707031250e+02,1.839227447509765625e+02
1.640056304931640625e+02,1.846804962158203125e+02
1.640056304931640625e+02,1.846804962158203125e+02
2.498403167724609375e+02,1.886327667236328125e+02
2.477310791015625000e+02,2.008553161621093750e+02
2.477310791015625000e+02,2.008553161621093750e+02
1.756289672851562500e+02,2.052885589599609375e+02
1.756289672851562500e+02,2.052885589599609375e+02
1.925330810546875000e+02,2.060909118652343750e+02
1.993503417968750000e+02,2.073521270751953125e+02
1.627750549316406250e+02,2.090921630859375000e+02
1.627750549316406250e+02,2.090921630859375000e+02
2.980143127441406250e+02,2.091068420410156250e+02
2.905393066406250000e+02,2.101076507568359375e+02
1.720569000244140625e+02,2.180544891357421875e+02
1.720569000244140625e+02,2.180544891357421875e+02
1.835248260498046875e+02,2.204486236572265625e+02
1.835248260498046875e+02,2.204486236572265625e+02
1.755078735351562500e+02,2.230489196777343750e+02
1.836839904785156250e+02,2.233167572021484375e+02
2.892029724121093750e+02,2.232663421630859375e+02
2.748925476074218750e+02,2.258799896240234375e+02
3.145754089355468750e+02,2.318466491699218750e+02
2.984268493652343750e+02,2.339232788085937500e+02
2.460458679199218750e+02,2.512375640869140625e+02
2.328452758789062500e+02,2.564717102050781250e+02
2.454519653320312500e+02,2.584230041503906250e+02
2.454519653320312500e+02,2.584230041503906250e+02
2.267030334472656250e+02,2.621303710937500000e+02
3.405895690917968750e+02,2.620614318847656250e+02
2.524521484375000000e+02,2.637852478027343750e+02
2.578542480468750000e+02,2.644221191406250000e+02
3.375446472167968750e+02,2.650064697265625000e+02
2.461454772949218750e+02,2.727516174316406250e+02
2.565205383300781250e+02,2.752920227050781250e+02
3.047702331542968750e+02,2.754400024414062500e+02
3.028687744140625000e+02,2.778302307128906250e+02
3.028687744140625000e+02,2.778302307128906250e+02
3.145721740722656250e+02,2.779294433593750000e+02
2.657338867187500000e+02,2.802911682128906250e+02
2.657338867187500000e+02,2.802911682128906250e+02
3.048077392578125000e+02,2.803771972656250000e+02
2.428010711669921875e+02,2.870548095703125000e+02
2.428010711669921875e+02,2.870548095703125000e+02
2.431513061523437500e+02,2.899461364746093750e+02
2.431513061523437500e+02,2.899461364746093750e+02
2.515144042968750000e+02,3.054123229980468750e+02
3.064392089843750000e+02,3.061240539550781250e+02
3.064392089843750000e+02,3.061240539550781250e+02
3.064392089843750000e+02,3.061240539550781250e+02
3.008691101074218750e+02,3.065254516601562500e+02
3.042648010253906250e+02,3.080636901855468750e+02
2.786086730957031250e+02,3.091279907226562500e+02
2.723656921386718750e+02,3.111913452148437500e+02
2.723656921386718750e+02,3.111913452148437500e+02
2.139374084472656250e+02,3.302411499023437500e+02
2.213293914794921875e+02,3.311472778320312500e+02
2.213293914794921875e+02,3.311472778320312500e+02
2.921006164550781250e+02,3.310221862792968750e+02
2.921006164550781250e+02,3.310221862792968750e+02
2.635842590332031250e+02,3.313150329589843750e+02
2.492882080078125000e+02,3.331618041992187500e+02
2.492882080078125000e+02,3.331618041992187500e+02
2.492882080078125000e+02,3.331618041992187500e+02
2.588083496093750000e+02,3.355302124023437500e+02
3.518729248046875000e+02,3.448300781250000000e+02
2.057023468017578125e+02,3.458975830078125000e+02
2.774190673828125000e+02,3.461977233886718750e+02
2.224934692382812500e+02,3.465493164062500000e+02
1.381355438232421875e+02,3.479251403808593750e+02
3.519701843261718750e+02,3.490695495605468750e+02
2.343311309814453125e+02,3.506453552246093750e+02
1.667014160156250000e+02,3.520449523925781250e+02
3.520097656250000000e+02,3.532009582519531250e+02
1.603060455322265625e+02,3.535709228515625000e+02
3.036264648437500000e+02,3.553612670898437500e+02
2.973792724609375000e+02,3.585628051757812500e+02
2.710319824218750000e+02,4.188060302734375000e+02
2.284460754394531250e+02,4.200202026367187500e+02
2.284460754394531250e+02,4.200202026367187500e+02
2.331772155761718750e+02,4.200973205566406250e+02
2.551600799560546875e+02,4.207460327148437500e+02
2.250541076660156250e+02,4.238877258300781250e+02
2.715271606445312500e+02,4.244682922363281250e+02
2.166619262695312500e+02,4.250577697753906250e+02
2.166619262695312500e+02,4.250577697753906250e+02
2.423529357910156250e+02,4.258866882324218750e+02
2.423529357910156250e+02,4.258866882324218750e+02
1.561976013183593750e+02,4.270849609375000000e+02
2.163110351562500000e+02,4.318920898437500000e+02
3.030045776367187500e+02,6.902864074707031250e+01
1.919908599853515625e+02,8.243399810791015625e+01
1.851100616455078125e+02,8.911669921875000000e+01
3.168559265136718750e+02,1.097159805297851562e+02
1.377872772216796875e+02,1.190297393798828125e+02
3.366213989257812500e+02,1.234984588623046875e+02
1.687247161865234375e+02,1.585438995361328125e+02
3.037937011718750000e+02,1.632792816162109375e+02
3.037937011718750000e+02,1.632792816162109375e+02
2.291192626953125000e+02,1.675828704833984375e+02
2.471965789794921875e+02,1.698377532958984375e+02
3.454460449218750000e+02,1.778810577392578125e+02
1.355300750732421875e+02,1.788787536621093750e+02
2.364779968261718750e+02,1.790033264160156250e+02
2.505622863769531250e+02,1.820800018310546875e+02
2.683341369628906250e+02,1.937746887207031250e+02
2.617793273925781250e+02,1.961955566406250000e+02
1.975805053710937500e+02,1.986263427734375000e+02
1.975805053710937500e+02,1.986263427734375000e+02
1.674459381103515625e+02,2.094932708740234375e+02
1.728224029541015625e+02,2.100717926025390625e+02
1.839613189697265625e+02,2.101072082519531250e+02
1.972978515625000000e+02,2.099323120117187500e+02
1.972978515625000000e+02,2.099323120117187500e+02
2.015435028076171875e+02,2.167575683593750000e+02
1.950361328125000000e+02,2.189350433349609375e+02
1.950361328125000000e+02,2.189350433349609375e+02
1.672569427490234375e+02,2.229261169433593750e+02
1.864276123046875000e+02,2.232266845703125000e+02
1.908719329833984375e+02,2.234080047607421875e+02
3.476398620605468750e+02,2.453969726562500000e+02
3.476398620605468750e+02,2.453969726562500000e+02
1.442150726318359375e+02,2.464912872314453125e+02
1.442150726318359375e+02,2.464912872314453125e+02
1.852638854980468750e+02,2.470082244873046875e+02
2.610401611328125000e+02,2.485682373046875000e+02
2.291788330078125000e+02,2.600822448730468750e+02
2.580671081542968750e+02,2.601485290527343750e+02
2.666190490722656250e+02,2.626549682617187500e+02
2.356472320556640625e+02,2.620751953125000000e+02
2.356472320556640625e+02,2.620751953125000000e+02
2.608386535644531250e+02,2.632750244140625000e+02
2.608386535644531250e+02,2.632750244140625000e+02
2.154180755615234375e+02,2.640177307128906250e+02
2.154180755615234375e+02,2.640177307128906250e+02
2.383739929199218750e+02,2.650256042480468750e+02
2.449709625244140625e+02,2.664422302246093750e+02
1.805473785400390625e+02,2.867159118652343750e+02
2.190606079101562500e+02,2.901655883789062500e+02
2.759025573730468750e+02,2.906556091308593750e+02
2.409199066162109375e+02,2.921844177246093750e+02
2.409199066162109375e+02,2.921844177246093750e+02
2.958210144042968750e+02,2.917680969238281250e+02
2.958210144042968750e+02,2.917680969238281250e+02
2.373846130371093750e+02,2.955863037109375000e+02
2.841817932128906250e+02,2.962129516601562500e+02
2.519508209228515625e+02,2.980045776367187500e+02
2.519508209228515625e+02,2.980045776367187500e+02
2.715489196777343750e+02,3.043092041015625000e+02
2.715489196777343750e+02,3.043092041015625000e+02
2.719325866699218750e+02,3.151363525390625000e+02
2.095926361083984375e+02,3.471950988769531250e+02
